last_state
1.9791617779675725
138.2100067138672
228.27000427246094
137.9499969482422
122.0
167.42999267578125
144.97999572753906
40.66999816894531
148.97000122070312
95.7300033569336
297.1700134277344
281.0
170.07000732421875
120.16000366210938
26.329999923706055
164.2899932861328
105.62000274658203
56.36000061035156
233.52000427246094
93.38629150390625
86.72000122070312
235.41000366210938
83.12999725341797
127.25
154.24000549316406
507.0799865722656
179.33999633789062
38.5
31.809999465942383
43.413333892822266
0.0
0.0
0.0
0.0
0.0
76.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
237.0
643.0
0.0
859.0
1132.0
0.0
0.0
659.0
1815.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
-4.515296351301629
-3.909480537069186
-4.773829456929008
-8.77400491446474
-6.00159440859764
-5.9943587466254655
-1.3060326978520749
-3.375442919177118
-4.197337118482466
-10.106483058208767
-6.046301792281724
-5.3533925186295335
-2.6634661107361097
-1.8589192025277015
-0.39663246249588724
-2.7798799102591403
-1.5578678247820648
-5.893230500398488
-4.439544854272185
-0.47162979728858545
-8.322420678082636
-5.3727096344233445
-3.130268226286347
-3.1021910525975045
-5.1018878841993
-6.860235966201003
-1.307140837105237
-1.352106267375369
-0.15348208886219794
38.87415932186734
42.3029912022216
39.60635070280783
35.95825051911949
40.51468532905789
38.993964156207326
38.4935834970111
46.236285458805824
39.484044527929576
40.282712698678374
46.05113897512929
38.949480076013266
37.684272720052356
28.242320715222164
45.025129015548664
39.63812138648165
34.246994153851446
36.375187945860226
34.64956593115484
47.03578486821131
38.21144971289193
30.625976582697987
34.53408825665984
41.69054660084329
45.76781426515287
37.536810481790646
29.501685399290395
32.52044534916172
47.73244399861013
-184.5026391720831
-59.80053650042827
-128.17800503715736
-145.79865344865732
-87.24425722797183
-89.40224112817587
-97.86798175498623
-68.41566830993585
-141.8636192534485
-136.71726700773166
-28.134185504898717
-88.6841297859756
-137.6206758879909
-107.92590907297111
-80.45662260570425
-143.60471648841332
-138.66515520759415
-180.1588425733716
-83.13926471953378
-15.192872507190783
-87.78603078588837
-232.45918886039465
-190.95506567079278
-94.6941367383706
-89.21867675303488
-113.4584530378692
-119.388819001295
-124.46151684315525
-108.01917819718969
26.145929020022308
6.451044522336001
15.543755460654292
34.95557213491879
10.96152826926729
7.1865623027519865
11.552327733275519
0.7869030407436708
17.660729298920867
19.07740443991245
6.543933436416808
15.920762783470813
3.0143515441178694
37.48408943667141
4.699807271347904
13.187797581172816
46.071433866477676
29.63606904440738
24.683619506819017
21.689189560053627
12.961839165085895
41.755697158582436
33.76639116838118
6.33036113855646
6.358758465888779
34.773129405513544
19.84037754409932
32.29924631700998
7.79504966915073
